fixed acidity,volatile acidity,critric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.662174961,0.26,1.468356266,14.4,0.125118111,30.11745158,45.89113697,0.9986,2.966307998,0.3017805,14.172732,5
12.02315381,0.28,1.267632832,1.2,0.112076913,238.4437182,313.6421414,0.9904,3.099459505,1.012942329,13.49070274,7
4.571194325,0.3,0.273025589,2.7,0.132679871,276.5764181,349.1993051,0.9924,3.420448455,0.259560673,9.592475142,6
6.295863009,0.27,1.48095853,1.4,0.309802234,279.3735275,367.8061675,0.99215,3.720390783,0.670220147,11.28045962,7
10.32314817,0.2,0.043027858,10.2,0.27262718,11.08924339,396.9587541,0.9945,2.739879707,0.797223868,11.48041145,6
13.29710877,0.22,0.194034204,15.2,0.283748175,114.9528723,393.0798607,0.99935,3.541484274,0.517525369,11.63245336,6
6.525375953,0.26,1.390957573,13.9,0.262764375,281.0117656,187.7066871,0.9949,3.539139368,1.011285116,13.63333732,8
9.960513648,0.29,0.204945097,7.1,0.064530246,268.310252,299.3821662,0.9944,3.615953361,0.606919766,14.07029623,7
6.167122002,0.25,1.109141102,5.3,0.206014274,260.6617337,364.407169,0.9918,3.002967268,0.365294536,9.549309479,6
14.05727852,0.26,0.809160906,16.3,0.104406762,188.5269243,404.9090773,1.0004,2.801933905,0.851006041,10.88041133,6
12.51692989,0.14,1.374178012,1,0.139879334,171.5501439,275.3077937,0.99043,3.74527609,1.061211479,13.57100301,8
11.3567071,0.21,0.714644811,1.8,0.274388874,43.41787026,134.6597605,0.98992,2.888519976,1.043280517,12.05273448,6
5.562593112,0.43,1.534028483,13,0.019861562,190.9871265,128.9020095,0.9955,3.815401394,0.604975234,8.014656057,6
12.86765345,0.12,1.175228335,6.3,0.256904336,76.241624,225.8924185,0.9957,3.03752695,0.383665326,10.71866493,6
5.01994523,0.26,1.602355638,1.3,0.336271405,274.7667912,215.4198232,0.9937,3.797865327,1.006095145,9.411504906,6
4.151299385,0.33,0.165171132,6.7,0.332115734,215.1794569,98.08209282,0.99221,3.369496848,0.852757202,8.494589767,6
7.268421575,0.29,0.188141049,9.1,0.318742242,71.0080804,35.73933876,0.9953,3.464325418,0.859110092,13.89943541,6
7.27933165,0.24,1.502410802,7.7,0.080692408,27.2870434,374.4577527,0.9958,3.655737271,0.831805607,10.18618232,5
4.715157256,0.43,1.429770694,11.25,0.123907863,288.2228333,377.548864,0.9922,3.411023075,1.061029958,9.665747788,7
12.7087243,0.23,1.652093631,17.2,0.202961952,161.3658181,328.7090504,0.99946,2.926077158,0.887019279,13.05491148,7
5.665088111,0.17,0.59862494,1.4,0.235757717,273.6027037,149.4975584,0.99026,3.514042576,0.422337382,10.9124543,7
12.38080683,0.265,1.509153193,6.9,0.235437491,92.83213027,170.3707521,0.99299,2.930271641,0.276553321,9.602713203,6
10.82334105,0.22,0.471567999,14.6,0.07911114,109.419606,351.3829939,1.0003,3.184179549,0.744547428,13.73934382,6
5.096279021,0.36,0.790556199,5.7,0.291326661,272.0744299,165.7674315,0.9934,3.519837423,0.56768742,9.431541519,6
10.36616111,0.32,1.669752474,10.7,0.320447158,164.3479043,44.55403736,0.9968,3.048840182,0.761506273,13.41527528,6
14.3557858,0.2,0.672604168,14.2,0.321308663,209.3563227,110.2556635,0.999,3.448366282,1.019161882,10.08404222,7
9.318663739,0.2,1.283757101,5.3,0.071149515,242.8264715,324.3906435,0.99466,3.777857049,0.828675424,9.731330738,7
12.52872468,0.28,0.692956666,22,0.075091637,248.7380204,77.0914816,1.001,2.863366807,0.817194628,12.95168552,7
4.606945899,0.15,0.469521733,1.3,0.061785888,226.1133782,218.3827741,0.993,3.329884724,0.714397406,9.423343507,6
7.188899336,0.51,1.230526392,6.2,0.142266018,199.9030982,430.6644517,0.9984,3.508216838,1.007733662,10.30106248,5
4.679264177,0.4,1.180124755,11.2,0.095243769,270.0621052,96.28325291,0.9975,3.556811751,0.24941876,9.107709736,5
14.29211377,0.25,1.659753849,5.2,0.062824635,148.8624588,178.4868856,0.9948,3.361057235,0.986379626,11.22999613,7
3.126106306,0.25,0.467807425,14.4,0.100180183,47.16369599,56.9457073,0.9986,3.068051271,1.021860141,13.24606753,5
12.82156258,0.3,0.348358045,15.7,0.085924193,104.6556806,55.51428819,0.99827,3.305612687,0.720270491,9.543069893,6
3.596714932,0.3,1.503409029,1.4,0.049161258,203.2261836,370.6624377,0.99154,3.627463366,0.527594961,12.44704821,6
5.158000171,0.18,0.587953388,10.2,0.181642587,107.0801157,12.61985123,0.99469,3.820212519,1.0786853,10.79009682,7
8.970846357,0.21,0.436751445,1.5,0.192626369,36.25692989,75.04228161,0.9928,3.401391169,0.48772929,9.895432972,5
4.725221131,0.24,0.39014966,17.95,0.078256251,41.7274966,373.2262693,0.9999,2.932248929,0.526612995,8.825399188,4
9.846340544,0.18,1.569148538,1.1,0.290612578,234.1690936,346.9195918,0.99109,2.8133661,0.492900248,9.034982702,6
11.37971556,0.33,1.702000435,19.45,0.054270561,279.7003087,316.3828572,1.001,3.749261239,1.006190994,13.95516402,8
9.361451043,0.26,0.447647462,5.7,0.192093996,136.8677931,169.4084231,0.9923,3.667667627,1.037177273,14.16526392,7
12.00007474,0.2,0.508982633,4.45,0.227877428,248.8400247,403.1789168,0.9924,3.38576151,0.864346561,13.9874848,8
11.56463697,0.29,0.877956452,13.3,0.128101158,225.4708098,359.1251418,0.9974,3.211258427,0.404593929,13.52520345,7
3.761837982,0.28,1.609797092,6.8,0.186226991,274.5190707,179.0534021,0.9953,2.934657152,0.756418621,9.50099541,5
8.086442568,0.27,1.535710658,5.4,0.332844549,72.82717172,329.9869814,0.99174,3.714772819,0.786509398,13.23790868,7
11.38198242,0.37,1.480034017,2.5,0.072428094,251.7690778,305.0055318,0.9909,3.632208666,0.979997651,11.58719386,7
7.53306433,0.905,0.557399444,0.8,0.274814087,174.4462026,24.03583968,0.9934,3.011575321,0.236221054,11.01891155,4
3.421652035,0.34,1.489149995,6.2,0.303713509,11.27832136,250.8606494,0.99076,3.042780191,1.052423524,12.79533522,6
4.075600313,0.21,1.183173615,5.6,0.248066459,200.5602361,90.24713172,0.9949,3.059637882,0.701413269,9.772636785,5
8.483745421,0.64,0.314986822,10.6,0.080708866,176.5424021,400.9895972,0.9983,2.857479099,0.532652256,9.379419407,4
12.89143674,0.32,1.048034476,17.75,0.204979393,196.9089536,350.9022472,0.99916,2.889864894,0.590337435,10.34865231,6
12.72098859,0.19,0.719195942,1.5,0.120127331,50.1639984,445.5848395,0.9946,3.611458589,0.434291805,13.26499387,6
13.3719691,0.21,1.785200992,1.8,0.242783287,5.135144597,247.1140733,0.9912,3.023334734,0.526009056,9.041602693,5
14.41620378,0.38,0.839389219,9.2,0.247307997,192.904516,427.5194471,0.9976,3.375703191,0.859140043,11.40598432,6
12.69971741,0.26,1.51534684,3.6,0.329807385,51.87107597,94.03230281,0.99026,2.785839878,0.540637659,12.11993339,6
11.79020736,0.28,0.520103179,14.4,0.052351309,187.0941095,252.0430401,0.9994,3.227044439,0.651263026,10.28256797,6
8.883150358,0.25,0.137512218,14.4,0.060963025,41.86316531,189.2799482,0.998,3.098356969,0.28123909,12.66342586,6
7.589689196,0.26,1.179671273,4.8,0.289370028,170.8500171,333.8022457,0.9951,3.132289358,0.473824222,11.74844629,5
8.130485217,0.23,1.236160965,5.1,0.07778092,251.8962593,420.4404851,0.9942,2.938170795,0.55485285,11.02251382,6
3.363825891,0.34,1.556527549,8.5,0.097541386,17.26299799,226.5971793,0.99615,2.786040145,0.262196483,9.262164051,4
12.64493366,0.28,0.975658817,7.5,0.182648833,167.0802329,173.6786237,0.99692,3.827377045,0.883286396,11.27546108,7
11.99509979,0.17,1.174818035,4.6,0.03559184,125.5864867,329.084881,0.99422,2.737891707,1.079560047,13.15993537,6
8.45151352,0.33,1.324303732,1.1,0.229885473,19.75000429,185.0784606,0.9917,2.868083102,0.992458073,13.09728248,5
4.826421109,0.29,0.268194242,14.3,0.250293109,190.201247,434.8763052,0.99869,3.192938359,0.600916209,10.90480174,5
7.890556123,0.56,0.216116968,1.5,0.054001925,132.2498561,370.7272398,0.99496,3.293448761,0.81942276,10.70432636,5
14.04914679,0.2,1.183410686,1.5,0.055740142,115.337037,431.7653643,0.9917,2.98884049,0.388466577,12.09951644,6
4.78567958,0.27,1.202055058,1.5,0.287506993,134.0747664,160.964901,0.9926,3.627023957,0.78176575,8.050423567,5
12.77054014,0.14,1.632941909,4.6,0.21327726,165.6673191,106.1112265,0.9949,3.742430011,1.052617851,11.12159173,7
12.11503666,0.33,1.189187731,0.8,0.141932488,16.98990745,69.90226037,0.9924,3.15495378,0.983265212,13.24610457,6
14.14123645,0.56,0.425320478,17.85,0.126364402,110.6309886,36.0540533,1.0005,2.991453983,0.747925632,11.09799927,6
3.911900598,0.34,0.513880729,13.8,0.170291985,57.8819245,100.4259977,0.9988,3.163422026,0.96822248,11.28694743,5
12.30202367,0.57,1.177381793,3.9,0.295373795,99.18280677,315.7171936,0.9917,3.361850528,0.33613997,13.88664522,6
10.29076876,0.38,1.214957575,1.2,0.319761823,285.6669541,437.7830604,0.9927,3.685953225,0.317365195,8.003662529,6
10.75530452,0.18,0.057277079,2.1,0.052115052,15.36083655,282.7838439,0.9938,3.429169043,0.508229324,9.304241486,5
7.279304319,0.28,0.748298992,15.7,0.175207935,280.5490207,301.8668951,0.9978,3.720506724,0.265005312,12.73657788,7
8.18218037,0.26,1.74219403,7,0.010678651,138.0566653,332.4652965,0.9939,3.31982726,0.325339939,9.016700029,6
8.385744326,0.28,1.670494038,15.3,0.084356905,249.7145688,331.5274634,0.9998,3.689043716,0.249436022,10.73076669,6
14.14815064,0.3,1.045667094,2.8,0.183528075,198.6982666,346.7958434,0.99159,3.417196269,0.737740308,10.9408295,7
7.145369376,0.21,0.036341383,10.9,0.174115546,24.17033988,123.2925085,0.9978,3.202421703,0.311181319,9.318543353,5
10.34600279,0.28,1.414621385,11.8,0.083650523,80.3445036,218.9101686,0.998,3.735480966,0.512608812,12.92335902,6
10.6456652,0.25,0.725844745,1.6,0.11737643,53.51434285,156.8638428,0.9926,2.893111424,1.069040649,11.47709519,6
10.68771153,0.21,0.303521502,1.35,0.138519645,194.6616526,435.1627887,0.9911,3.055355534,0.640222746,9.184077499,6
3.916167146,0.3,1.734679964,6.4,0.006296774,159.5673922,21.08762723,0.9947,3.447654382,0.346529005,10.84776822,5
5.943987375,0.28,0.877901582,8.9,0.306329879,35.47451201,75.49291936,0.9935,3.724854674,1.001427753,12.61252251,6
6.486606982,0.21,0.588027255,18.15,0.294942519,212.631665,81.36342592,0.9997,3.235169987,0.95603396,13.30165687,7
13.67997485,0.23,0.435654254,2.1,0.075955343,90.22506919,426.7690389,0.9953,3.680376145,0.85576536,11.78903468,6
10.28864691,0.38,0.718121228,8.2,0.283608682,25.45142529,125.3712124,0.99234,2.97023306,0.342801369,13.67329495,6
4.075738655,0.28,0.966669263,14.6,0.004392908,210.1061281,165.0525142,0.9968,2.769192117,0.353078937,10.95711106,6
7.989152183,0.26,1.042228634,1.7,0.104133257,164.2817111,360.8268318,0.99286,3.110493143,0.292592408,12.96422151,6
9.488305776,0.16,0.388336234,0.8,0.026582467,99.74179387,407.8569557,0.9922,3.16911396,0.408063454,8.927833397,5
11.70966412,0.23,1.188684185,13.4,0.077060233,105.7346654,34.80408281,0.99975,2.983945512,1.072413867,13.86843427,6
12.40428444,0.27,0.101915773,1.5,0.068474142,195.6829748,118.0113259,0.99076,2.724216226,0.348240293,13.37802397,7
11.42722947,0.31,1.380286402,0.9,0.211849408,86.12363444,107.1360338,0.99249,3.186886617,0.354725735,10.81183975,5
4.160266839,0.22,1.640991298,0.7,0.18970889,44.8773125,231.9893019,0.9918,3.27124382,0.247815223,9.416904787,5
14.35711199,0.3,1.167357277,6.6,0.001552312,94.98582199,201.683981,0.9953,3.457627265,0.525262765,13.25807775,7
4.826844433,0.28,1.178087488,8.8,0.17920095,190.9437172,208.637134,0.9956,2.742707031,0.79233696,10.66446653,5
14.54680976,0.18,1.254759036,11.9,0.249362351,38.11068499,170.515197,0.9978,3.735344273,0.501584372,11.8070563,6
6.362483637,0.28,0.535564452,5,0.28461557,35.46085307,225.2366051,0.99494,2.849368833,0.809721671,9.812525539,4
8.222512989,0.23,1.306899807,9.65,0.163172036,244.8992849,90.94520518,0.9925,3.039248889,0.336475549,12.48332663,7
12.53932299,0.33,1.096783299,4.8,0.00425733,69.35621315,72.59442514,0.99475,3.13503628,0.680432466,11.16966784,6
9.949311696,0.29,0.881719924,0.8,0.107979293,169.782675,261.8140218,0.9924,2.850443813,0.397835991,10.8334124,5
4.83775217,0.16,1.280071966,10.4,0.21211386,69.03661166,327.7649349,0.99518,3.324319538,0.4475482,9.323374662,5
5.714551396,0.24,0.841152066,13.1,0.261443795,154.7311114,217.6744133,0.99884,3.842029029,0.833280555,8.344948741,6
6.488566312,0.28,0.64521676,15.4,0.12597004,243.6237402,409.1796496,1.0004,3.080951135,0.935053482,13.78705926,6
7.911734233,0.26,0.610487985,1.6,0.224423678,108.938013,49.88331653,0.9918,3.361291254,0.781825902,12.28503752,6
7.169894249,0.13,0.824250158,9.3,0.341283269,228.1918297,49.29160717,0.9966,3.414426488,0.307957934,8.959308051,6
9.46638459,0.25,1.071356841,7.8,0.028716869,4.478724113,430.8491795,0.99576,3.022625799,0.941480452,10.84916046,5
4.931593336,0.23,0.695265886,9.9,0.227835462,246.7497299,70.41383852,0.9951,3.342887305,0.339401444,11.72480346,6
7.93728236,0.28,0.267554604,1,0.06555816,68.78059615,414.8740072,0.9922,2.884472969,0.458818238,9.75328297,5
6.778469162,0.235,0.408856558,1.2,0.178535055,88.51655093,447.7663573,0.991,3.3918205,0.944499871,9.42306041,6
6.620545699,0.28,0.373716549,4.3,0.196066554,172.9053658,250.2722238,0.9939,3.117526195,0.824975592,11.97022159,6
6.45304745,0.21,0.197268776,14.8,0.002173643,156.6861956,38.045636,0.99942,3.798773043,0.265914326,10.66853487,6
12.95892461,0.32,0.115385915,16.6,0.162582642,88.08838291,119.0970735,1.0017,3.441580517,0.403823781,10.72125276,6
12.34745565,0.18,0.29635665,1.6,0.206633143,201.5167037,425.1680738,0.9934,3.428782478,0.866077257,11.11517743,7
3.157811294,0.13,0.533184065,2.3,0.043984934,214.1665261,195.3770062,0.9924,3.24473889,0.937798999,12.28687377,6
10.72984184,0.3,0.911617211,4,0.33538784,164.6268024,58.04073122,0.99026,3.431812469,0.813847237,8.867955387,7
12.25669516,0.4,1.214889036,7.9,0.083221838,261.2676703,344.5669993,0.99176,3.669184574,0.844149526,12.35124856,8
3.352583184,0.33,0.882093419,1.6,0.099421864,94.60163685,325.9659234,0.9893,3.788854138,0.843759049,13.90597697,6
8.124965098,0.19,0.152769815,1,0.234047789,257.2157152,48.21507831,0.9912,3.382934703,0.586044393,12.17850471,7
5.231429165,0.33,1.748096439,16.8,0.142339493,52.75729174,213.9727955,0.99882,3.526747834,0.456549107,8.886404359,5
13.50534153,0.27,1.081505631,6.8,0.006610452,199.7939431,318.0256962,0.9938,2.824843502,0.946159531,9.407698,6
8.455784493,0.22,1.327513354,3.8,0.26498425,152.5332355,268.0683958,0.993,3.027296399,0.806113639,9.331971616,6
13.36764158,0.29,0.847703632,1.7,0.301816491,269.5748366,318.2887099,0.99223,3.32794911,0.649632849,10.5404138,7
5.398831291,0.3,0.709896102,5.25,0.311505551,153.3629686,184.0823156,0.9926,3.785731195,0.57013695,9.193386613,6
7.45316414,0.2,0.605095335,1.3,0.307308213,71.3721166,263.9774382,0.99242,2.868131951,0.79180776,13.61633916,6
13.1025861,0.19,0.305401683,11.8,0.212576827,139.8822801,324.0647739,0.99492,2.942274055,0.808145479,13.01292471,7
13.32787143,0.2,0.793875979,7.9,0.175131693,265.6054818,426.5057622,0.9947,3.780618965,0.279735306,10.18078358,7
9.789698785,0.26,0.275403556,10.3,0.304402107,201.5759037,381.9283719,0.9969,3.268690963,0.844585076,12.88626624,6
12.64438229,0.28,0.320054527,7.1,0.282654082,44.48397236,340.6056921,0.9959,3.130144199,0.868148163,14.00310502,6
10.61005067,0.28,0.045527436,10.3,0.13186137,268.3030548,290.8018082,0.99388,2.959466179,0.920762698,8.091563788,7
12.80812808,0.23,0.706059011,2.1,0.291293899,43.70413707,93.03450123,0.9926,2.848030531,0.259819847,11.66779171,5
4.519169141,0.17,1.714370767,8.8,0.256009827,166.5493052,87.27326581,0.9947,3.550647456,1.022257522,10.71611588,6
10.90357781,0.45,0.227365048,26.05,0.006408719,35.11467675,155.1393741,1.00295,3.837759413,0.314977187,8.685426464,6
14.03920618,0.32,0.950818134,4.8,0.327259909,87.37765019,322.1380089,0.99026,2.957901234,0.631250686,8.583576311,6
4.891555581,0.19,1.499369799,1.2,0.317968671,170.2707656,224.9274977,0.9918,2.777100586,0.519322631,13.45944815,6
8.783379443,0.34,1.138434106,1.4,0.295257696,242.8437397,149.1096587,0.99556,3.496939887,0.855290078,11.0425632,6
9.028608952,0.26,1.213166284,13.3,0.037851575,76.00742297,225.9055569,0.9972,3.340448762,1.077286208,9.830601311,6
6.310975206,0.15,0.944570816,1.4,0.238996985,38.57124011,444.9002656,0.9927,2.716907527,0.80656467,13.025509,5
11.14457041,0.27,1.417159471,7.8,0.123673215,12.89914502,398.4053011,0.9959,3.753041014,0.990904122,11.30669233,6
14.63611516,0.3,0.597176409,2,0.186695815,182.7497981,140.7263264,0.99185,2.813431916,0.889380768,14.08164037,7
10.5523506,0.26,1.093551272,3.4,0.26932426,27.7282153,443.0075867,0.9924,3.344225188,0.791508787,11.87431545,6
13.01974976,0.22,1.075601195,4.6,0.258037618,171.9593653,359.0751706,0.9927,3.630176601,0.975338394,9.068179411,7
5.3849201,0.19,0.692695508,4.9,0.212606336,131.6362574,141.6119543,0.99283,3.819860655,1.008995166,12.64097976,7
10.9702114,0.31,0.371840591,14.5,0.126191468,28.99375811,253.0095802,0.9983,3.61829618,0.524650119,13.26821164,6
3.104941329,0.4,0.234390628,6.7,0.20481484,22.41823922,258.6786721,0.995,3.048115645,0.564784173,9.444443518,4
8.841018487,0.31,1.417400597,7.5,0.256947231,191.122511,159.0945593,0.9955,2.74053322,0.776963342,11.84780124,6
7.399605003,0.28,0.650127655,8.5,0.064682377,139.7812015,138.3152675,0.9962,3.082942594,0.565937571,12.02271047,6
3.767394085,0.32,0.882417284,1.4,0.056392916,6.754294333,445.038119,0.994,3.570160596,0.558632294,10.05256481,4
10.68912848,0.44,0.251085905,9.1,0.224165484,54.15134064,306.5174312,0.9926,2.986646002,1.047784141,8.077537697,6
3.209586923,0.35,1.71213772,1.8,0.003654073,38.98604321,63.94848518,0.9944,3.175198057,0.226687461,9.177478364,4
6.321404338,0.18,0.206300373,1,0.106395251,74.40505174,98.61776712,0.9911,3.686581446,0.57469794,11.05211065,6
12.77768877,0.18,0.876426454,1.5,0.325878037,180.1141581,163.537738,0.99238,3.528781312,0.748443347,13.4447064,7
9.822203513,0.28,1.69947522,6.8,0.339194428,95.01605746,423.5319871,0.9952,3.184325551,0.684052155,13.18323387,6
10.4264428,0.24,0.411239635,1.2,0.062608554,183.4391967,308.1972563,0.98914,2.901730079,0.359151557,13.8452739,7
6.516776636,0.28,0.814791411,4.2,0.030426449,96.090655,213.9194351,0.992,3.365711533,0.856678532,12.73726753,6
5.107292416,0.4,0.516280332,6.2,0.039362049,191.2209512,204.3358082,0.9968,2.721262425,0.953287224,9.806205716,5
12.23737414,0.26,1.579450766,15.1,0.007617898,234.4949734,280.0728659,0.99705,2.752980805,0.738438945,9.236341706,6
12.49911203,0.15,0.06397603,16.4,0.301965396,142.8072469,171.5080367,0.9978,3.165131407,0.605050797,10.22455388,7
5.512560014,0.3,0.998507116,2.25,0.268121112,110.7832211,368.9237601,0.9937,2.921793921,0.991484317,9.686974495,5
5.254703061,0.26,0.004613283,1.3,0.334767409,74.22902734,398.5671953,0.99354,3.832154002,0.58154952,10.02869116,5
10.02343338,0.31,1.039510975,3.3,0.063585701,134.6198734,175.4624218,0.99429,3.624845032,0.978722346,9.374928782,6
3.345219822,0.15,1.644238227,1.7,0.015458621,66.43057475,251.7940283,0.992,3.056836244,0.805182114,10.75488542,5
11.61842956,0.21,0.042103498,8.6,0.155704959,70.15835085,119.1525286,0.9954,2.856118363,0.709106881,10.75175794,6
9.667497199,0.22,0.789311657,6.7,0.104724519,212.2144203,42.86940302,0.9939,3.364684569,0.717556982,10.56022288,7
6.967040917,0.32,1.380110721,13.1,0.083057804,187.1927501,99.07776851,0.998,3.030593437,1.010708885,10.14730764,6
8.581332781,0.2,0.719836505,5.4,0.113275242,25.74569995,380.3638952,0.99012,3.496173323,1.008718004,10.29352199,7
7.43430525,0.67,0.754018272,1.2,0.026319936,85.57077843,26.92805394,0.9931,2.735279607,0.57954014,11.84959343,4
14.64628265,0.48,1.380680449,4.5,0.073654539,219.0927134,49.93213816,0.99398,3.153012144,0.640198397,9.394176611,6
4.783286784,0.2,0.68451349,1.7,0.151268353,79.29965297,357.4637523,0.9938,3.528178842,0.731447673,13.24569928,6
7.484337668,0.18,0.564140321,11.9,0.290510758,109.3089537,206.033133,0.9978,3.334194742,1.070824187,9.097749249,6
11.90284256,0.22,0.715209661,15,0.234714232,38.16814739,169.2983289,0.9992,3.372439009,1.029512147,13.33455553,6
8.234355656,0.32,1.151749494,4.9,0.253784296,155.8813628,301.1470294,0.9922,3.412697597,0.266079217,10.10330775,6
